State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Price Difference,Overpriced,Price per Square Ft,Zip,Predicted Listing,Type of Pricing,Zipcode_cleaned
AL,Mobile,S Georgia Ave,36604.0,4.0,3.0,3723.0,195.8098307816277,0.1504,729200.0,3759.0,30.680508,-88.06529,729000.0,-200.0,False,195.8098307816277,36604.0,723367.3792001153,Fair,36604.0
AL,Montgomery,Greensboro Dr,36108.0,3.0,2.0,1000.0,110.0,0.19,106800.0,950.0,32.303844,-86.34714,110000.0,3200.0,False,110.0,36108.0,108664.81571091265,Fair,36108.0
AL,Huntsville,Marymont Dr NW,35810.0,3.0,2.0,1320.0,155.3030303030303,0.3,204200.0,1494.0,34.778187,-86.605255,205000.0,800.0,False,155.3030303030303,35810.0,196050.5255222974,Fair,35810.0
AL,Huntsville,Kenwood Dr NW,35810.0,4.0,2.0,1569.0,143.33970681963035,0.43,224100.0,1432.0,34.784073,-86.58795,224900.0,800.0,False,143.33970681963035,35810.0,220277.81425794377,Fair,35810.0
AL,Prattville,Buckeye Cir,36067.0,3.0,2.0,1144.0,135.48951048951048,6.07,146900.0,1200.0,32.59268,-86.69812,155000.0,8100.0,False,135.48951048951048,36067.0,150731.9016309285,Fair,36067.0
AL,Fairhope,Wisteria St,36532.0,4.0,4.0,3384.0,162.52955082742318,0.4,511400.0,2999.0,30.51387,-87.90105,550000.0,38600.0,True,162.52955082742318,36532.0,509534.9996859199,Overpriced,36532.0
AL,Eufaula,Highway 30,36027.0,3.0,1.0,1216.0,119.24342105263158,0.45,138400.0,1099.0,31.872173,-85.21629,145000.0,6600.0,False,119.24342105263158,36027.0,141588.78668674966,Fair,36027.0
AL,Mobile,Spring Grv N,36695.0,3.0,2.0,1539.0,155.94541910331384,0.2047,239800.0,1679.0,30.644339,-88.25151,240000.0,200.0,False,155.94541910331384,36695.0,223351.16092534247,Fair,36695.0
AL,Birmingham,47th St W,35208.0,4.0,2.0,2113.0,59.11026975863701,0.16,121500.0,1132.0,33.48694,-86.90086,124900.0,3400.0,False,59.11026975863701,35208.0,118502.02933702915,Fair,35208.0
AL,Florence,Edgewood Dr,35630.0,3.0,1.0,1089.0,151.42332415059687,0.12,163500.0,999.0,34.817142,-87.68756,164900.0,1400.0,False,151.42332415059687,35630.0,175194.26753859344,Fair,35630.0
AL,Boaz,Fire Tower Rd,35956.0,5.0,3.0,2554.0,77.9169929522318,3.32,184300.0,1796.0,34.157356,-86.18112,199000.0,14700.0,False,77.9169929522318,35956.0,191311.16401284264,Fair,35956.0
AL,Guntersville,Browns Valley Rd,35976.0,5.0,4.0,3862.0,200.67322630761265,6.0,714200.0,2921.0,34.287952,-86.39717,775000.0,60800.0,True,200.67322630761262,35976.0,674317.3778607728,Overpriced,35976.0
AL,Mobile,Lumpkin Grove Ln,36608.0,3.0,2.0,1404.0,170.9045584045584,0.2502,239200.0,1628.0,30.64717,-88.32544,239950.0,750.0,False,170.9045584045584,36608.0,246395.41072939208,Fair,36608.0
AL,Daleville,Richardson Dr,36322.0,3.0,2.0,1530.0,111.04575163398692,0.29,168900.0,1452.0,31.31328,-85.703,169900.0,1000.0,False,111.04575163398692,36322.0,167690.37239851066,Fair,36322.0
AL,Dothan,Santolina Rd,36303.0,4.0,4.0,2180.0,121.5137614678899,0.38,262500.0,1963.0,31.238642,-85.42869,264900.0,2400.0,False,121.5137614678899,36303.0,287332.7576086604,Underpriced,36303.0
AL,Tuscaloosa,Stardust Dr,35405.0,4.0,3.0,2096.0,143.0820610687023,0.26,299400.0,1700.0,33.116016,-87.56847,299900.0,500.0,False,143.0820610687023,35405.0,277512.7945040759,Overpriced,35405.0
AL,Madison,Henderson Cir,35756.0,3.0,2.0,1968.0,193.03861788617888,0.95,379300.0,1925.0,34.74326,-86.802666,379900.0,600.0,False,193.03861788617886,35756.0,339748.53944105137,Overpriced,35756.0
AL,Repton,Halls Crossroads Rd,36475.0,3.0,2.0,1740.0,143.67816091954023,2.0,249100.0,820.0,31.401741,-87.3086,250000.0,900.0,False,143.67816091954023,36475.0,244981.01677937043,Fair,36475.0
AL,Anniston,Belmont Rd,36207.0,4.0,4.0,3125.0,63.2,0.37,189800.0,2034.0,33.6485,-85.81168,197500.0,7700.0,False,63.2,36207.0,247588.478822239,Underpriced,36207.0
AL,Foley,Abbey Loop,36535.0,3.0,2.0,1676.0,167.00477326968974,0.2,278500.0,1949.0,30.425716,-87.69967,279900.0,1400.0,False,167.00477326968974,36535.0,277977.71779342665,Fair,36535.0
AL,Crane Hill,County Road 870,35053.0,3.0,1.0,1253.0,94.17398244213886,8.8,117300.0,1106.0,34.057236,-87.0346,118000.0,700.0,False,94.17398244213886,35053.0,119034.06039554103,Fair,35053.0
AL,Ramer,Strawberry Ct,36069.0,3.0,1.0,1050.0,119.04761904761904,1.0,122800.0,1025.0,32.05632,-86.18998,125000.0,2200.0,False,119.04761904761905,36069.0,133100.9610193696,Fair,36069.0
AL,Orange Beach,Turtle Key Dr,36561.0,6.0,6.0,3138.0,286.80688336520075,1.23,896800.0,8482.0,30.303347,-87.47633,900000.0,3200.0,False,286.80688336520075,36561.0,1133934.0199061953,Underpriced,36561.0
AL,Cullman,County Road 897,35057.0,3.0,3.0,1680.0,184.52380952380952,2.3,213500.0,1650.0,34.17419,-87.00112,310000.0,96500.0,True,184.52380952380952,35057.0,295544.5656988733,Fair,35057.0
AL,Prichard,Lorraine Ave,36610.0,2.0,1.0,1000.0,30.0,0.5,28100.0,1099.0,30.74002,-88.085205,30000.0,1900.0,False,30.0,36610.0,6659.914773137316,Overpriced,36610.0
AL,Florala,Babe Lawrence Rd,36442.0,4.0,5.0,1400.0,196.42857142857144,21.44,274400.0,1674.0,31.01055,-86.250656,275000.0,600.0,False,196.42857142857142,36442.0,263876.62913005945,Fair,36442.0
AL,Brundidge,State Highway 10,36010.0,4.0,3.0,1652.0,102.90556900726392,2.35,163500.0,1275.0,31.726835,-85.755905,170000.0,6500.0,False,102.90556900726392,36010.0,169600.52962548131,Fair,36010.0
AL,Trussville,Cahaba Forest Dr,35173.0,3.0,2.0,2032.0,145.1771653543307,0.36,296600.0,1781.0,33.6051,-86.599915,295000.0,-1600.0,False,145.1771653543307,35173.0,272536.6881804589,Overpriced,35173.0
AL,Satsuma,Dale Dr,36572.0,3.0,2.0,1640.0,134.08536585365854,0.3253,218500.0,1500.0,30.86227,-88.04361,219900.0,1400.0,False,134.08536585365854,36572.0,205437.88065323263,Fair,36572.0
AL,Huntsville,Mercator Dr NW,35810.0,4.0,3.0,2800.0,64.25,0.4338842975206611,179400.0,1774.0,34.80451,-86.61303,179900.0,500.0,False,64.25,35810.0,196432.32672711732,Fair,35810.0
AL,Owens X Rds,Winstead Cir,35763.0,3.0,2.0,1520.0,170.39473684210526,0.1285583103764922,257700.0,1674.0,34.567997,-86.44204,259000.0,1300.0,False,170.39473684210526,35763.0,258500.6773983152,Fair,35763.0
AL,Mobile,Upham Pl,36607.0,3.0,2.0,1689.0,148.01657785671995,0.2428,249200.0,1500.0,30.689117,-88.090034,250000.0,800.0,False,148.01657785671995,36607.0,240720.51189842168,Fair,36607.0
AL,Pelham,Shine Dr,35124.0,3.0,3.0,1412.0,157.1529745042493,0.08,223900.0,1565.0,33.32549,-86.81488,221900.0,-2000.0,False,157.1529745042493,35124.0,228111.72457309358,Fair,35124.0
AL,Fairhope,Mockingbird Ln,36532.0,4.0,3.0,3146.0,190.6865861411316,0.3,573200.0,2500.0,30.572453,-87.88975,599900.0,26700.0,True,190.68658614113158,36532.0,534043.469378511,Overpriced,36532.0
AL,Birmingham,Matt Aaron Ln,35215.0,3.0,2.0,2032.0,127.9527559055118,0.2,260700.0,1622.0,33.651306,-86.658325,260000.0,-700.0,False,127.95275590551181,35215.0,239536.1999167901,Overpriced,35215.0
AL,Madison,Liberty Dr,35758.0,4.0,3.0,2155.0,162.41252900232018,0.2,349400.0,2050.0,34.723103,-86.75427,349999.0,599.0,False,162.41252900232018,35758.0,355315.9732145247,Fair,35758.0
AL,Gallant,Conservation Lake Rd,35972.0,4.0,2.0,2252.0,53.152753108348136,7.84,108700.0,1566.0,33.990604,-86.2719,119700.0,11000.0,False,53.152753108348136,35972.0,136335.32116431414,Fair,35972.0
AL,Mobile,Schillinger Rd S,36695.0,3.0,2.0,1456.0,147.83997252747253,0.4251,215700.0,1599.0,30.656637,-88.22562,215255.0,-445.0,False,147.83997252747253,36695.0,219196.56376016128,Fair,36695.0
AL,Dothan,Doncaster Way,36305.0,3.0,2.0,2008.0,129.43227091633466,0.64,245600.0,1882.0,31.235125,-85.48253,259900.0,14300.0,False,129.43227091633466,36305.0,241479.9259035366,Fair,36305.0
AL,Pelham,Wooddale Dr,35124.0,3.0,2.0,2134.0,140.53420805998127,0.49,295200.0,2160.0,33.34166,-86.80331,299900.0,4700.0,False,140.53420805998127,35124.0,297420.81660703046,Fair,35124.0
AL,Harvest,Burwell Valley Ln,35749.0,3.0,2.0,1641.0,179.7684338817794,0.5,295000.0,1780.0,34.84083,-86.6938,295000.0,0.0,False,179.7684338817794,35749.0,272168.7132057022,Overpriced,35749.0
AL,Theodore,Rabbit Creek Dr,36582.0,3.0,3.0,2476.0,181.7447495961228,1.1,444700.0,2848.0,30.571985,-88.13434,450000.0,5300.0,False,181.74474959612277,36582.0,436019.6235606635,Fair,36582.0
AL,Gadsden,Montclair Dr,35901.0,3.0,2.0,1762.0,187.2304199772985,0.8585858585858586,329300.0,1466.0,33.9497,-86.00235,329900.0,600.0,False,187.23041997729854,35901.0,300423.9057005625,Overpriced,35901.0
AL,Semmes,Semmes Woods Dr,36575.0,4.0,3.0,1856.0,139.54741379310346,0.4866999999999999,268000.0,1877.0,30.762589,-88.285416,259000.0,-9000.0,False,139.54741379310346,36575.0,257665.18974250095,Fair,36575.0
AL,Kennedy,Wiggins Rd,35555.0,2.0,1.0,1496.0,118.24866310160428,20.0,174100.0,1114.0,31.572191,-87.93222,176900.0,2800.0,False,118.24866310160428,35555.0,166300.69131588162,Fair,35555.0
AL,Tuscaloosa,Rice Mine Rd N APT G202,35406.0,2.0,3.0,1152.0,151.90972222222223,0.0,174600.0,1727.0,33.227802,-87.53599,175000.0,400.0,False,151.90972222222223,35406.0,194201.7886898366,Fair,35406.0
AL,Wilmer,Deer Ridge Dr,36587.0,4.0,3.0,2528.0,157.83227848101265,1.82,385400.0,2582.0,30.852259,-88.340706,399000.0,13600.0,False,157.83227848101265,36587.0,405705.4120544261,Fair,36587.0
AL,Elkmont,Cotton Belt Rd,35620.0,3.0,1.0,1297.0,196.60755589822668,2.57,255300.0,1599.0,34.924484,-87.122505,255000.0,-300.0,False,196.60755589822668,35620.0,247426.72683034523,Fair,35620.0
AL,Piedmont,Hebble Hwy,36272.0,3.0,3.0,2180.0,119.22018348623853,3.27,259000.0,1665.0,33.921463,-85.579666,259900.0,900.0,False,119.22018348623853,36272.0,272196.1547032557,Fair,36272.0
AL,Birmingham,4th Ave W,35204.0,3.0,2.0,1637.0,76.90897984117288,0.18,124700.0,1048.0,33.506744,-86.84448,125900.0,1200.0,False,76.90897984117288,35204.0,119008.05705221374,Fair,35204.0
AL,Mobile,Hamilton Creek Dr W,36695.0,3.0,3.0,1825.0,131.45205479452054,1.0,240400.0,1716.0,30.635262,-88.27472,239900.0,-500.0,False,131.45205479452054,36695.0,230379.31678235525,Fair,36695.0
AL,Alabaster,Kentwood Dr,35007.0,5.0,3.0,2562.0,161.98282591725214,0.23,350100.0,2117.0,33.217987,-86.84071,415000.0,64900.0,True,161.98282591725214,35007.0,388482.202157907,Overpriced,35007.0
AL,Mobile,Copperfield Dr E,36608.0,3.0,2.0,1467.0,153.37423312883436,0.2279,224600.0,1400.0,30.674248,-88.2641,225000.0,400.0,False,153.37423312883436,36608.0,221961.47984271342,Fair,36608.0
AL,Dothan,Tattnall Dr,36301.0,3.0,2.0,2130.0,150.18779342723005,0.200875,319100.0,1824.0,31.225897,-85.42912,319900.0,800.0,False,150.18779342723005,36301.0,277156.45206939924,Overpriced,36301.0
AL,Elberta,Coleman Ln,36530.0,3.0,3.0,3221.0,170.75442409189694,0.467,528300.0,2500.0,30.371277,-87.61959,550000.0,21700.0,True,170.75442409189694,36530.0,462053.56919507997,Overpriced,36530.0
AL,Mobile,Trailwood Dr E,36608.0,3.0,2.0,1134.0,160.49382716049382,0.2757,176200.0,1300.0,30.672604,-88.271255,182000.0,5800.0,False,160.49382716049382,36608.0,200986.7755290437,Fair,36608.0
AL,Huntsville,Morning Star Dr,35811.0,3.0,2.0,1468.0,177.04359673024524,0.4338842975206611,259600.0,1741.0,34.770145,-86.46088,259900.0,300.0,False,177.04359673024524,35811.0,257110.99631568615,Fair,35811.0
AL,Town Creek,Highway 157,35672.0,3.0,2.0,1370.0,131.31386861313868,6.6,180300.0,1569.0,34.58403,-87.41709,179900.0,-400.0,False,131.31386861313868,35672.0,177386.06826374814,Fair,35672.0
AL,Huntsville,Holstein Ln SW,35803.0,4.0,3.0,2304.0,169.27083333333334,0.2410468319559228,390600.0,2094.0,34.59971,-86.56846,390000.0,-600.0,False,169.27083333333334,35803.0,360975.92439295014,Overpriced,35803.0
AL,Montgomery,E Moye Dr,36109.0,3.0,2.0,2296.0,87.10801393728222,0.29,196500.0,1575.0,32.371906,-86.23705,200000.0,3500.0,False,87.10801393728222,36109.0,199766.7300257723,Fair,36109.0
AL,Mobile,K Busby Rd,36695.0,3.0,2.0,1454.0,79.09215955983494,1.0188,116100.0,1599.0,30.627316,-88.32781,115000.0,-1100.0,False,79.09215955983494,36695.0,116613.52578305536,Fair,36695.0
AL,Higdon,County Road 815,35979.0,2.0,2.0,1043.0,115.05273250239694,6.0,118000.0,909.0,34.82562,-85.62668,120000.0,2000.0,False,115.05273250239694,35979.0,120143.16993217026,Fair,35979.0
AL,Falkville,Mount Carmel Rd,35622.0,3.0,2.0,1190.0,83.94957983193277,1.2,101300.0,1525.0,34.321056,-86.8095,99900.0,-1400.0,False,83.94957983193277,35622.0,95929.98903897464,Fair,35622.0
AL,Montgomery,Larkspur Ct,36117.0,3.0,2.0,1428.0,133.0532212885154,0.3299999999999999,188400.0,1400.0,32.406235,-86.1868,190000.0,1600.0,False,133.0532212885154,36117.0,183961.6854680644,Fair,36117.0
AL,Cedar Bluff,County Road 75,35959.0,3.0,3.0,3000.0,145.0,12.0,432600.0,981.0,34.2582,-85.6109,435000.0,2400.0,False,145.0,35959.0,356029.1053324529,Overpriced,35959.0
AL,Graysville,Main St,35073.0,3.0,2.0,1200.0,100.0,0.48,118200.0,1374.0,33.636436,-86.916176,120000.0,1800.0,False,100.0,35073.0,113215.17515237177,Fair,35073.0
AL,Dothan,S State Highway 605,36301.0,3.0,2.0,1936.0,87.8099173553719,1.195,161600.0,1642.0,31.10578,-85.45025,170000.0,8400.0,False,87.8099173553719,36301.0,163580.38291334978,Fair,36301.0
AL,Kinsey,Walden Dr,36303.0,3.0,1.0,1025.0,126.82926829268293,0.19,129300.0,1200.0,31.276136,-85.33994,130000.0,700.0,False,126.82926829268293,36303.0,135500.9008172894,Fair,36303.0
AL,Montgomery,Young Orchard Ct,36106.0,3.0,3.0,1762.0,108.96708286038591,0.13,188700.0,1597.0,32.349503,-86.22742,192000.0,3300.0,False,108.96708286038593,36106.0,191573.64748930154,Fair,36106.0
AL,Madison,New Bristol Ln,35756.0,3.0,2.0,1588.0,176.32241813602016,0.2089072543617998,279200.0,1994.0,34.689842,-86.7954,280000.0,800.0,False,176.32241813602016,35756.0,282289.7029988197,Fair,35756.0
AL,Montgomery,Hallwood Ln,36117.0,3.0,2.0,1739.0,149.45370902817712,0.22,259500.0,1792.0,32.32594,-86.1521,259900.0,400.0,False,149.45370902817712,36117.0,244981.01677937043,Fair,36117.0
AL,Foley,Riverwood Dr W,36535.0,3.0,2.0,1400.0,167.85714285714286,0.5409999999999999,224700.0,2199.0,30.330416,-87.705025,235000.0,10300.0,False,167.85714285714286,36535.0,267557.96639793896,Underpriced,36535.0
AL,Mentone,Road 948,35984.0,3.0,3.0,3000.0,131.66666666666666,4.6,372700.0,3088.0,34.544693,-85.59335,395000.0,22300.0,True,131.66666666666666,35984.0,432031.7701804547,Underpriced,35984.0
AL,Deatsville,Deatsville Hwy,36022.0,3.0,2.0,1718.0,130.90803259604192,1.58,220100.0,1417.0,32.549854,-86.39342,224900.0,4800.0,False,130.90803259604192,36022.0,213924.25450244814,Fair,36022.0
AL,Mobile,Elmira St,36604.0,2.0,1.0,868.0,224.6543778801844,0.15,194100.0,1099.0,30.679043,-88.05847,195000.0,900.0,False,224.65437788018434,36604.0,220348.06215297215,Underpriced,36604.0
AL,Montgomery,Oak Forest Dr,36109.0,3.0,1.0,1217.0,67.37880032867707,0.1893939393939394,80700.0,995.0,32.37769,-86.26625,82000.0,1300.0,False,67.37880032867707,36109.0,65234.25902520332,Fair,36109.0
AL,Robertsdale,C R Watson Rd,36567.0,3.0,2.0,1620.0,362.962962962963,6.0,581800.0,1800.0,30.623487,-87.43762,588000.0,6200.0,False,362.962962962963,36567.0,469914.02392153966,Overpriced,36567.0
AL,Heflin,Briarcliff Rd,36264.0,4.0,2.0,1736.0,143.9516129032258,0.08,250000.0,1450.0,33.635853,-85.58274,249900.0,-100.0,False,143.9516129032258,36264.0,244981.01677937043,Fair,36264.0
AL,Brookwood,Covered Bridge Rd,35444.0,3.0,2.0,1612.0,161.22828784119108,0.74,259500.0,1599.0,33.216934,-87.31431,259900.0,400.0,False,161.22828784119108,35444.0,259755.00010676007,Fair,35444.0
AL,Huntsville,Barcody Rd SE,35802.0,4.0,2.0,2445.0,183.640081799591,1.0,448800.0,2600.0,34.704407,-86.559586,449000.0,200.0,False,183.640081799591,35802.0,428483.5767546205,Overpriced,35802.0
AL,Fairhope,Beaver Creek Dr,36532.0,4.0,5.0,4317.0,463.284688441047,0.98,1979700.0,7783.0,30.484615,-87.91138,2000000.0,20300.0,True,463.284688441047,36532.0,1937616.869277797,Overpriced,36532.0
AL,Madison,Hardiman Rd,35756.0,3.0,2.0,2132.0,166.51031894934334,0.45,354800.0,2134.0,34.698223,-86.79937,355000.0,200.0,False,166.51031894934334,35756.0,330976.82499955746,Overpriced,35756.0
AL,Birmingham,Court O,35228.0,4.0,2.0,1089.0,117.07988980716252,0.15,21400.0,832.0,33.473877,-86.89063,127500.0,106100.0,True,117.07988980716253,35228.0,123595.72456717373,Fair,35228.0
AL,Newton,Windmill Rd,36352.0,4.0,3.0,2213.0,149.0736556710348,0.65,326500.0,2231.0,31.222616,-85.65402,329900.0,3400.0,False,149.0736556710348,36352.0,334599.6203717895,Fair,36352.0
AL,Dothan,Tyson Rd,36301.0,4.0,3.0,2798.0,117.94138670478914,1.45,330000.0,1523.0,31.155933,-85.42003,330000.0,0.0,False,117.94138670478914,36301.0,291906.7174857269,Overpriced,36301.0
AL,Birmingham,53rd St N,35212.0,3.0,2.0,1159.0,34.51251078515962,0.19,38400.0,1157.0,33.53927,-86.7564,40000.0,1600.0,False,34.51251078515962,35212.0,26626.094661775,Fair,35212.0
AL,Sylacauga,Talladega Hwy,35150.0,3.0,3.0,2494.0,120.28869286287087,0.32,299500.0,977.0,33.19733,-86.23693,300000.0,500.0,False,120.28869286287089,35150.0,275961.63614631665,Overpriced,35150.0
AL,Fayette,Highway 129,35555.0,5.0,2.0,2408.0,41.52823920265781,1.3,91200.0,1895.0,33.751877,-87.79632,100000.0,8800.0,False,41.52823920265781,35555.0,134562.93754057365,Underpriced,35555.0
AL,Cullman,County Road 285,35057.0,3.0,2.0,3266.0,100.7348438456828,2.0,319800.0,1800.0,34.051373,-86.946335,329000.0,9200.0,False,100.73484384568279,35057.0,279353.53065125336,Overpriced,35057.0
AL,Dadeville,Gibson Rd,36853.0,2.0,2.0,1082.0,170.9796672828096,4.4,173500.0,1142.0,32.83792,-85.79874,185000.0,11500.0,False,170.9796672828096,36853.0,210343.78401156614,Underpriced,36853.0
AL,Riverside,Broken Arrow Creek Rd,35135.0,3.0,2.0,2245.0,122.76169265033408,3.0,276200.0,1517.0,33.65569,-86.17827,275600.0,-600.0,False,122.76169265033407,35135.0,266619.01639308,Fair,35135.0
AL,Harvest,Alt Harvest Rd,35749.0,2.0,2.0,1740.0,78.73563218390805,0.29,136900.0,1599.0,34.854713,-86.74925,137000.0,100.0,False,78.73563218390805,35749.0,130610.37774598482,Fair,35749.0
AL,Mobile,Regency Ct N,36609.0,4.0,3.0,2666.0,147.97449362340586,0.4608,394500.0,2500.0,30.674017,-88.1731,394500.0,0.0,False,147.97449362340586,36609.0,397005.6152079215,Fair,36609.0
AK,Wasilla,Taffy Cir,99654.0,5.0,2.0,2409.0,231.63138231631385,1.02,547000.0,2996.0,61.533855,-149.51038,558000.0,11000.0,False,231.63138231631382,99654.0,559347.5851507237,Fair,99654.0
AK,Soldotna,Sierra Heights St,99669.0,3.0,3.0,1578.0,228.0735107731305,0.42,358000.0,1999.0,60.487514,-151.107,359900.0,1900.0,False,228.07351077313055,99669.0,351433.7230051651,Fair,99669.0
AK,Anchorage,Sandy Cir,99507.0,4.0,3.0,2153.0,220.6223873664654,0.16,479900.0,3049.0,61.14716,-149.81871,475000.0,-4900.0,False,220.6223873664654,99507.0,504375.1127873394,Underpriced,99507.0
AK,Anchorage,E 4th Ave,99504.0,1.0,1.0,500.0,258.0,0.5700000000000001,298400.0,1571.0,61.218266,-149.73889,129000.0,-169400.0,False,258.0,99504.0,190728.6816894286,Underpriced,99504.0
AK,Anchorage,George Bell Cir,99515.0,4.0,3.0,3031.0,223.3586275156714,0.4,678600.0,3499.0,61.095856,-149.85063,677000.0,-1600.0,False,223.3586275156714,99515.0,676026.4050934553,Fair,99515.0
AK,Anchorage,W 46th Ave,99517.0,4.0,3.0,2022.0,239.86152324431256,0.16,485900.0,2999.0,61.17928,-149.92183,485000.0,-900.0,False,239.86152324431256,99517.0,527985.5759045864,Underpriced,99517.0
AK,Fairbanks,September Ct,99709.0,2.0,2.0,1450.0,324.0689655172414,2.8,465000.0,1917.0,64.94744,-147.86285,469900.0,4900.0,False,324.0689655172414,99709.0,442483.49222597084,Overpriced,99709.0
AK,Chugiak,Jasmine Rd,99567.0,2.0,1.0,1008.0,322.42063492063494,1.62,325400.0,1588.0,61.394936,-149.44946,325000.0,-400.0,False,322.42063492063494,99567.0,334893.7292259238,Fair,99567.0
AK,Wasilla,N Overview Dr,99623.0,3.0,3.0,1592.0,260.0502512562814,2.25,412200.0,2136.0,61.627693,-149.58012,414000.0,1800.0,False,260.0502512562814,99623.0,405985.69211806264,Fair,99623.0
AK,Anchorage,Atkinson Dr,99504.0,2.0,1.0,720.0,375.0,0.13,275100.0,1982.0,61.208008,-149.76546,270000.0,-5100.0,False,375.0,99504.0,278213.3333576119,Fair,99504.0
AK,Kenai,Woodwill Dr,99611.0,4.0,2.0,1572.0,206.74300254452928,0.97,323000.0,1954.0,60.528744,-151.128,325000.0,2000.0,False,206.74300254452928,99611.0,320200.639996621,Fair,99611.0
AK,North Pole,Four D Ct,99705.0,3.0,2.0,1744.0,128.95642201834863,0.9,211300.0,2299.0,64.76754,-147.32072,224900.0,13600.0,False,128.95642201834863,99705.0,267749.8259821217,Underpriced,99705.0
AK,Anchorage,Jefferson Ave,99517.0,4.0,2.0,1344.0,215.77380952380952,0.22,291200.0,2591.0,61.183887,-149.9138,290000.0,-1200.0,False,215.77380952380952,99517.0,354165.2220968376,Underpriced,99517.0
AK,Fairbanks,Craft Ave,99709.0,4.0,4.0,4000.0,209.75,1.9,829400.0,4184.0,64.81095,-147.97069,839000.0,9600.0,False,209.75,99709.0,793792.7041693028,Overpriced,99709.0
AK,Anchorage,Norm Dr,99507.0,2.0,1.0,1040.0,240.28846153846155,0.09,253300.0,2070.0,61.163013,-149.82256,249900.0,-3400.0,False,240.28846153846155,99507.0,289922.1027356325,Underpriced,99507.0
AK,Anchorage,Leary Bay Cir,99515.0,4.0,3.0,2300.0,286.5217391304348,0.19,659200.0,3599.0,61.112778,-149.92422,659000.0,-200.0,False,286.5217391304348,99515.0,723147.2336885252,Underpriced,99515.0
AK,Wasilla,N Intuition Dr,99654.0,3.0,2.0,1650.0,251.5151515151515,1.28,414300.0,2264.0,61.614597,-149.48586,415000.0,700.0,False,251.5151515151515,99654.0,410501.76530616626,Fair,99654.0
AK,Eagle River,Terrace Ln,99577.0,3.0,3.0,2901.0,168.85556704584627,0.75,492600.0,3266.0,61.352028,-149.55296,489850.0,-2750.0,False,168.85556704584627,99577.0,507216.7257949197,Fair,99577.0
AK,Palmer,E Constitution Dr,99645.0,3.0,1.0,1058.0,273.1568998109641,0.5,288100.0,1658.0,61.489376,-149.11653,289000.0,900.0,False,273.1568998109641,99645.0,282043.15154419874,Fair,99645.0
AK,Anchorage,Twining Dr,99504.0,2.0,1.0,884.0,322.3981900452489,0.13,290400.0,1999.0,61.20605,-149.77574,285000.0,-5400.0,False,322.3981900452489,99504.0,319258.77181553555,Underpriced,99504.0
